<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20251124,115900,1.15462,1.15466,1.15452,1.15453,93150000
EURUSD,20251124,120000,1.15452,1.15455,1.15444,1.15454,82270000
EURUSD,20251124,120100,1.15453,1.15453,1.1544,1.15444,65080000
EURUSD,20251124,120200,1.15442,1.15447,1.1544,1.15445,37800000
EURUSD,20251124,120300,1.15446,1.1546,1.15446,1.15449,29260000
EURUSD,20251124,120400,1.15446,1.15449,1.1544,1.15449,20590000
EURUSD,20251124,120500,1.15449,1.15449,1.15437,1.15438,43870000
EURUSD,20251124,120600,1.15439,1.15441,1.15421,1.15423,73100000
EURUSD,20251124,120700,1.15421,1.15422,1.1541,1.15412,101880000
EURUSD,20251124,120800,1.15414,1.15414,1.15399,1.15399,34660000
EURUSD,20251124,120900,1.15397,1.15398,1.1539,1.15396,78080000
EURUSD,20251124,121000,1.15395,1.15404,1.15389,1.15389,152060000
EURUSD,20251124,121100,1.15389,1.15389,1.15377,1.15377,122310000
EURUSD,20251124,121200,1.15376,1.15381,1.15362,1.15365,185690000
EURUSD,20251124,121300,1.15366,1.15395,1.15365,1.15386,143120000
EURUSD,20251124,121400,1.15387,1.15398,1.15384,1.15388,67510000
EURUSD,20251124,121500,1.15391,1.15404,1.15391,1.15403,33280000
EURUSD,20251124,121600,1.15406,1.1541,1.15401,1.15401,32860000
EURUSD,20251124,121700,1.15401,1.15409,1.15399,1.15406,112610000
EURUSD,20251124,121800,1.15407,1.15413,1.15406,1.15407,80960000
EURUSD,20251124,121900,1.15408,1.15408,1.15397,1.15404,85260000
EURUSD,20251124,122000,1.15404,1.15414,1.15404,1.15412,37800000
EURUSD,20251124,122100,1.15411,1.15415,1.15407,1.15407,32180000
EURUSD,20251124,122200,1.15409,1.15424,1.15405,1.15418,37350000
EURUSD,20251124,122300,1.15415,1.1543,1.15415,1.15427,57140000
EURUSD,20251124,122400,1.15427,1.15428,1.15422,1.15426,56050000
EURUSD,20251124,122500,1.15423,1.15433,1.15419,1.15422,43380000
EURUSD,20251124,122600,1.15423,1.15428,1.15407,1.15417,77930000
EURUSD,20251124,122700,1.15417,1.15423,1.15417,1.15423,27450000
EURUSD,20251124,122800,1.15426,1.15433,1.15424,1.15425,32160000
EURUSD,20251124,122900,1.15424,1.15445,1.1542,1.15426,112740000
EURUSD,20251124,123000,1.15426,1.15449,1.15426,1.15444,112520000
EURUSD,20251124,123100,1.15443,1.15447,1.15438,1.15441,67480000
EURUSD,20251124,123200,1.1544,1.15449,1.15438,1.15447,70470000
EURUSD,20251124,123300,1.15447,1.15466,1.15446,1.15465,56330000
EURUSD,20251124,123400,1.15465,1.15485,1.15463,1.15464,90740000
EURUSD,20251124,123500,1.15463,1.15476,1.15463,1.15471,49140000
EURUSD,20251124,123600,1.1547,1.1547,1.15446,1.15449,68380000
EURUSD,20251124,123700,1.15454,1.15461,1.15444,1.15444,84490000
EURUSD,20251124,123800,1.15444,1.15461,1.15438,1.15459,63700000
EURUSD,20251124,123900,1.15458,1.15459,1.15447,1.15448,58550000
EURUSD,20251124,124000,1.15449,1.1545,1.15427,1.15427,89060000
EURUSD,20251124,124100,1.15427,1.15438,1.15425,1.15438,55240000
EURUSD,20251124,124200,1.15437,1.15459,1.15434,1.15454,146690000
EURUSD,20251124,124300,1.15453,1.15467,1.15453,1.15461,79240000
EURUSD,20251124,124400,1.1546,1.15483,1.1546,1.15482,70180000
EURUSD,20251124,124500,1.15485,1.15492,1.15483,1.15484,93010000
EURUSD,20251124,124600,1.15483,1.15503,1.15478,1.15493,94480000
EURUSD,20251124,124700,1.15494,1.15496,1.15483,1.15492,71100000
EURUSD,20251124,124800,1.15491,1.15493,1.15478,1.15479,78320000
EURUSD,20251124,124900,1.15479,1.15483,1.15477,1.15478,55550000
EURUSD,20251124,125000,1.15478,1.15492,1.15474,1.1549,64210000
EURUSD,20251124,125100,1.15489,1.15489,1.15477,1.15484,36810000
EURUSD,20251124,125200,1.15482,1.15482,1.15469,1.1547,49140000
EURUSD,20251124,125300,1.15471,1.15472,1.15449,1.1545,130850000
EURUSD,20251124,125400,1.15449,1.15451,1.15434,1.15434,85630000
EURUSD,20251124,125500,1.15433,1.15443,1.15428,1.15442,71600000
EURUSD,20251124,125600,1.15443,1.15454,1.15441,1.15449,77050000
EURUSD,20251124,125700,1.15451,1.15459,1.15448,1.15454,90390000
EURUSD,20251124,125800,1.15453,1.15463,1.15449,1.15462,84820000
EURUSD,20251124,125900,1.15463,1.15472,1.15462,1.15472,80310000
EURUSD,20251124,130000,1.15473,1.15485,1.15469,1.15484,142050000
EURUSD,20251124,130100,1.15485,1.15497,1.15478,1.15485,163980000
EURUSD,20251124,130200,1.15485,1.1549,1.1548,1.15482,92950000
EURUSD,20251124,130300,1.15481,1.15481,1.15468,1.15478,80910000
EURUSD,20251124,130400,1.15478,1.15494,1.15477,1.15488,50850000
EURUSD,20251124,130500,1.15486,1.15488,1.15476,1.15478,90230000
EURUSD,20251124,130600,1.15479,1.15489,1.15462,1.15462,88940000
EURUSD,20251124,130700,1.15463,1.15464,1.15453,1.15462,32400000
EURUSD,20251124,130800,1.15461,1.15467,1.15445,1.15451,57820000
EURUSD,20251124,130900,1.15452,1.15456,1.15442,1.15442,40080000
EURUSD,20251124,131000,1.15443,1.1547,1.15443,1.15469,73870000
EURUSD,20251124,131100,1.15468,1.15471,1.15465,1.15467,40050000
EURUSD,20251124,131200,1.15467,1.15473,1.15455,1.15473,56320000
EURUSD,20251124,131300,1.15471,1.15471,1.15459,1.15464,38480000
EURUSD,20251124,131400,1.15463,1.15463,1.15445,1.15453,59850000
EURUSD,20251124,131500,1.15453,1.15462,1.15449,1.15458,65240000
EURUSD,20251124,131600,1.15455,1.15458,1.15448,1.15449,55430000
EURUSD,20251124,131700,1.15451,1.15459,1.15447,1.15456,65180000
EURUSD,20251124,131800,1.15457,1.1546,1.15437,1.15439,81870000
EURUSD,20251124,131900,1.15437,1.15442,1.1543,1.15431,102180000
EURUSD,20251124,132000,1.15429,1.15431,1.15413,1.15413,58170000
EURUSD,20251124,132100,1.15414,1.15432,1.1541,1.15432,60400000
EURUSD,20251124,132200,1.15434,1.15442,1.15427,1.15431,80950000
EURUSD,20251124,132300,1.15429,1.1543,1.15408,1.15422,74160000
EURUSD,20251124,132400,1.15422,1.15424,1.15399,1.15399,30860000
EURUSD,20251124,132500,1.15399,1.15407,1.15394,1.15407,59860000
EURUSD,20251124,132600,1.15409,1.15417,1.15405,1.15409,63930000
EURUSD,20251124,132700,1.15408,1.15419,1.15408,1.15412,35210000
EURUSD,20251124,132800,1.15412,1.15414,1.1541,1.15411,17440000
EURUSD,20251124,132900,1.1541,1.15418,1.15409,1.15417,33640000
EURUSD,20251124,133000,1.15415,1.15426,1.15412,1.15422,38140000
EURUSD,20251124,133100,1.15421,1.15429,1.15421,1.15424,46080000
EURUSD,20251124,133200,1.15424,1.15431,1.15418,1.1543,60410000
EURUSD,20251124,133300,1.15429,1.15444,1.15427,1.15444,25200000
EURUSD,20251124,133400,1.15443,1.15443,1.15438,1.15439,33850000
EURUSD,20251124,133500,1.1544,1.15443,1.15433,1.15434,27200000
EURUSD,20251124,133600,1.15433,1.15433,1.15411,1.15412,50280000
EURUSD,20251124,133700,1.15418,1.15423,1.15412,1.15416,45120000
EURUSD,20251124,133800,1.15417,1.15418,1.15406,1.15407,71220000
EURUSD,20251124,133900,1.15407,1.15407,1.15399,1.15402,116340000
EURUSD,20251124,134000,1.15402,1.15402,1.15382,1.15385,104160000
EURUSD,20251124,134100,1.15387,1.15392,1.15383,1.15383,54870000
EURUSD,20251124,134200,1.15383,1.15397,1.1538,1.15392,38130000
EURUSD,20251124,134300,1.1539,1.15394,1.15379,1.15379,56090000
EURUSD,20251124,134400,1.1538,1.15383,1.15373,1.15381,45790000
EURUSD,20251124,134500,1.15382,1.15402,1.15382,1.15402,37310000
EURUSD,20251124,134600,1.15403,1.15412,1.15402,1.15404,56600000
EURUSD,20251124,134700,1.15404,1.15406,1.15397,1.154,52540000
EURUSD,20251124,134800,1.15402,1.1542,1.15402,1.15413,41400000
EURUSD,20251124,134900,1.15413,1.15427,1.15413,1.15417,87750000
EURUSD,20251124,135000,1.15419,1.15434,1.15419,1.15427,85950000
EURUSD,20251124,135100,1.15426,1.15436,1.15419,1.15435,109120000
EURUSD,20251124,135200,1.15437,1.15437,1.15425,1.15427,44320000
EURUSD,20251124,135300,1.15428,1.15432,1.15423,1.15427,69300000
EURUSD,20251124,135400,1.15427,1.15427,1.15421,1.15423,47920000
EURUSD,20251124,135500,1.15422,1.15422,1.15398,1.15404,72330000
EURUSD,20251124,135600,1.15404,1.15424,1.15404,1.15422,49400000
EURUSD,20251124,135700,1.15421,1.15425,1.15391,1.15392,88020000
EURUSD,20251124,135800,1.15392,1.15399,1.15385,1.15385,107840000
EURUSD,20251124,135900,1.15387,1.15389,1.15378,1.15384,89710000
EURUSD,20251124,140000,1.15384,1.15393,1.15381,1.15391,68550000
EURUSD,20251124,140100,1.15393,1.15398,1.15387,1.15392,227950000
EURUSD,20251124,140200,1.15393,1.15394,1.15388,1.15393,72410000
EURUSD,20251124,140300,1.15395,1.15409,1.15389,1.15407,109800000
EURUSD,20251124,140400,1.15407,1.15409,1.15394,1.15397,104820000
EURUSD,20251124,140500,1.15398,1.15398,1.15385,1.15391,116750000
EURUSD,20251124,140600,1.15391,1.15393,1.15375,1.15379,59720000
EURUSD,20251124,140700,1.1538,1.1539,1.15369,1.1539,60270000
EURUSD,20251124,140800,1.1539,1.15392,1.15386,1.15387,48510000
EURUSD,20251124,140900,1.15389,1.15399,1.15389,1.15391,81010000
EURUSD,20251124,141000,1.15394,1.15395,1.15384,1.15395,88700000
EURUSD,20251124,141100,1.15393,1.15398,1.15383,1.15383,57090000
EURUSD,20251124,141200,1.15383,1.15388,1.15382,1.15384,34550000
EURUSD,20251124,141300,1.15382,1.15388,1.15369,1.15371,78720000
EURUSD,20251124,141400,1.15371,1.15373,1.15363,1.15365,73390000
EURUSD,20251124,141500,1.15364,1.1537,1.15351,1.15353,99460000
EURUSD,20251124,141600,1.15354,1.15354,1.15343,1.15346,163840000
EURUSD,20251124,141700,1.15346,1.15347,1.15338,1.15338,74020000
EURUSD,20251124,141800,1.15337,1.15347,1.15335,1.15337,44900000
EURUSD,20251124,141900,1.15339,1.1535,1.15334,1.15345,44110000
EURUSD,20251124,142000,1.15342,1.15346,1.15329,1.15333,100490000
EURUSD,20251124,142100,1.15333,1.15334,1.15316,1.15323,109360000
EURUSD,20251124,142200,1.15325,1.1533,1.15323,1.15329,37470000
EURUSD,20251124,142300,1.15329,1.15329,1.15313,1.15313,82400000
EURUSD,20251124,142400,1.15312,1.15312,1.15288,1.15297,156910000
EURUSD,20251124,142500,1.15297,1.15311,1.15286,1.15302,200260000
EURUSD,20251124,142600,1.15302,1.15316,1.15302,1.15308,102860000
EURUSD,20251124,142700,1.15307,1.15321,1.15307,1.15316,81430000
EURUSD,20251124,142800,1.15317,1.15318,1.15308,1.15315,58380000
EURUSD,20251124,142900,1.15317,1.15319,1.1531,1.15314,90490000
EURUSD,20251124,143000,1.15314,1.15314,1.15287,1.15293,172640000
EURUSD,20251124,143100,1.15292,1.15306,1.15283,1.15302,120840000
EURUSD,20251124,143200,1.15301,1.15318,1.15292,1.15293,146380000
EURUSD,20251124,143300,1.15296,1.15307,1.15296,1.15307,152010000
EURUSD,20251124,143400,1.15309,1.15317,1.15305,1.15316,73580000
EURUSD,20251124,143500,1.15317,1.15333,1.15311,1.15326,88740000
EURUSD,20251124,143600,1.15325,1.15336,1.15319,1.15336,139110000
EURUSD,20251124,143700,1.15338,1.15359,1.15338,1.15359,195810000
EURUSD,20251124,143800,1.15359,1.15363,1.1533,1.15346,215480000
EURUSD,20251124,143900,1.15344,1.15353,1.15336,1.15336,143380000
EURUSD,20251124,144000,1.15334,1.15355,1.15329,1.15348,148150000
EURUSD,20251124,144100,1.15348,1.15351,1.15342,1.15345,55220000
EURUSD,20251124,144200,1.15345,1.1535,1.15331,1.15335,110050000
EURUSD,20251124,144300,1.15333,1.15333,1.15299,1.15308,154610000
EURUSD,20251124,144400,1.15306,1.15306,1.15276,1.15287,211500000
EURUSD,20251124,144500,1.15288,1.15295,1.15262,1.15263,168310000
EURUSD,20251124,144600,1.15263,1.15282,1.15262,1.15277,101380000
EURUSD,20251124,144700,1.15279,1.15281,1.15264,1.15268,88140000
EURUSD,20251124,144800,1.15269,1.15282,1.15267,1.15282,50730000
EURUSD,20251124,144900,1.1528,1.15294,1.15274,1.15289,67360000
EURUSD,20251124,145000,1.15292,1.15295,1.1528,1.15281,96000000
EURUSD,20251124,145100,1.1528,1.15299,1.1528,1.15299,105290000
EURUSD,20251124,145200,1.153,1.15307,1.15284,1.15286,107970000
EURUSD,20251124,145300,1.15286,1.15286,1.15276,1.15277,53140000
EURUSD,20251124,145400,1.15277,1.15281,1.15262,1.15272,82600000
EURUSD,20251124,145500,1.15271,1.15288,1.1527,1.15288,73530000
EURUSD,20251124,145600,1.15288,1.15296,1.15282,1.15282,121430000
EURUSD,20251124,145700,1.15281,1.15287,1.15276,1.15282,38270000
EURUSD,20251124,145800,1.15283,1.15286,1.15271,1.15272,84740000
EURUSD,20251124,145900,1.15271,1.1528,1.15264,1.15268,127020000
EURUSD,20251124,150000,1.15268,1.15279,1.15251,1.1527,213210000
EURUSD,20251124,150100,1.15269,1.15286,1.15266,1.15284,155330000
EURUSD,20251124,150200,1.15284,1.15284,1.15269,1.15279,113120000
EURUSD,20251124,150300,1.15276,1.15276,1.15251,1.15261,109480000
EURUSD,20251124,150400,1.15261,1.15261,1.15239,1.15242,111610000
EURUSD,20251124,150500,1.15242,1.15244,1.15228,1.15231,126840000
EURUSD,20251124,150600,1.15232,1.15254,1.15232,1.15239,139570000
EURUSD,20251124,150700,1.15241,1.15259,1.15239,1.15247,116020000
EURUSD,20251124,150800,1.15247,1.15248,1.1521,1.15216,119980000
EURUSD,20251124,150900,1.15216,1.15218,1.15194,1.15203,116480000
EURUSD,20251124,151000,1.15203,1.15204,1.15178,1.15178,118770000
EURUSD,20251124,151100,1.15179,1.15197,1.15167,1.15197,118400000
EURUSD,20251124,151200,1.15198,1.15202,1.15188,1.15197,82320000
EURUSD,20251124,151300,1.15197,1.15219,1.15197,1.15216,126900000
EURUSD,20251124,151400,1.15216,1.15216,1.152,1.1521,236180000
EURUSD,20251124,151500,1.1521,1.15214,1.152,1.15204,101840000
EURUSD,20251124,151600,1.15206,1.15225,1.15204,1.15223,132740000
EURUSD,20251124,151700,1.15225,1.15225,1.15205,1.15207,106600000
EURUSD,20251124,151800,1.15207,1.15214,1.152,1.15206,93040000
EURUSD,20251124,151900,1.15205,1.15208,1.152,1.15205,59240000
EURUSD,20251124,152000,1.15203,1.15203,1.15175,1.15188,136450000
EURUSD,20251124,152100,1.15189,1.15195,1.15184,1.15189,92210000
EURUSD,20251124,152200,1.1519,1.15199,1.15182,1.15192,105900000
EURUSD,20251124,152300,1.15191,1.15204,1.1519,1.15203,160010000
EURUSD,20251124,152400,1.15205,1.15219,1.152,1.15218,110580000
EURUSD,20251124,152500,1.15218,1.15224,1.15202,1.15205,60700000
EURUSD,20251124,152600,1.15205,1.15214,1.15198,1.1521,97400000
EURUSD,20251124,152700,1.15211,1.15212,1.15192,1.15193,76800000
EURUSD,20251124,152800,1.15194,1.15209,1.1519,1.15205,101060000
EURUSD,20251124,152900,1.15205,1.15214,1.15201,1.15214,71350000
EURUSD,20251124,153000,1.15212,1.15215,1.152,1.15204,58480000
EURUSD,20251124,153100,1.15206,1.15209,1.152,1.15209,36360000
EURUSD,20251124,153200,1.1521,1.15219,1.15209,1.15218,79780000
EURUSD,20251124,153300,1.15218,1.15229,1.15208,1.15217,102130000
EURUSD,20251124,153400,1.15217,1.15241,1.1521,1.15241,67850000
EURUSD,20251124,153500,1.15241,1.15252,1.15231,1.15252,56590000
EURUSD,20251124,153600,1.15253,1.15263,1.15246,1.15263,99870000
EURUSD,20251124,153700,1.15265,1.15266,1.1526,1.15264,51630000
EURUSD,20251124,153800,1.15272,1.15278,1.15269,1.15275,52940000
EURUSD,20251124,153900,1.15276,1.15289,1.15276,1.15289,59590000
EURUSD,20251124,154000,1.15292,1.153,1.15288,1.15289,95680000
EURUSD,20251124,154100,1.15289,1.15289,1.15269,1.15271,111380000
EURUSD,20251124,154200,1.15269,1.15271,1.15257,1.15269,96010000
EURUSD,20251124,154300,1.15269,1.15269,1.15248,1.15254,61990000
EURUSD,20251124,154400,1.15253,1.15254,1.15248,1.15251,27440000
EURUSD,20251124,154500,1.15252,1.15252,1.15242,1.15242,39350000
EURUSD,20251124,154600,1.15241,1.15242,1.15227,1.15227,63980000
EURUSD,20251124,154700,1.15226,1.15252,1.15224,1.15252,82920000
EURUSD,20251124,154800,1.15251,1.15253,1.15235,1.15237,87530000
EURUSD,20251124,154900,1.15237,1.15239,1.15224,1.15228,84340000
EURUSD,20251124,155000,1.15228,1.15231,1.15221,1.15227,103300000
EURUSD,20251124,155100,1.15228,1.15232,1.15222,1.15226,93970000
EURUSD,20251124,155200,1.15225,1.1524,1.15224,1.15238,78430000
EURUSD,20251124,155300,1.1524,1.15267,1.15237,1.15267,222730000
EURUSD,20251124,155400,1.15265,1.15287,1.15265,1.15279,191470000
EURUSD,20251124,155500,1.15279,1.15279,1.15247,1.15247,167180000
EURUSD,20251124,155600,1.15249,1.15254,1.15242,1.15248,118350000
EURUSD,20251124,155700,1.15249,1.15285,1.15248,1.15277,197760000
EURUSD,20251124,155800,1.15276,1.15296,1.15274,1.15287,139620000
EURUSD,20251124,155900,1.15288,1.15291,1.15283,1.1529,97950000
EURUSD,20251124,160000,1.15289,1.15296,1.15287,1.15294,89940000
EURUSD,20251124,160100,1.15294,1.15307,1.15294,1.15305,110990000
EURUSD,20251124,160200,1.15305,1.15305,1.15288,1.15288,124810000
EURUSD,20251124,160300,1.1529,1.15308,1.15289,1.15297,119310000
EURUSD,20251124,160400,1.15297,1.15297,1.15284,1.15295,127570000
EURUSD,20251124,160500,1.15295,1.15304,1.15283,1.15283,66250000
EURUSD,20251124,160600,1.15282,1.15282,1.1526,1.15263,86480000
EURUSD,20251124,160700,1.15263,1.15264,1.1525,1.15258,113540000
EURUSD,20251124,160800,1.15256,1.15269,1.15256,1.15266,57740000
EURUSD,20251124,160900,1.15266,1.15267,1.15263,1.15264,84330000
EURUSD,20251124,161000,1.15266,1.15275,1.15263,1.15273,32300000
EURUSD,20251124,161100,1.15274,1.15274,1.15266,1.15273,102980000
EURUSD,20251124,161200,1.15272,1.15279,1.1527,1.15276,40400000
EURUSD,20251124,161300,1.15275,1.15276,1.15264,1.15268,58770000
EURUSD,20251124,161400,1.15268,1.15277,1.15256,1.15275,112480000
EURUSD,20251124,161500,1.15275,1.15281,1.15261,1.15264,78850000
EURUSD,20251124,161600,1.15258,1.15265,1.15252,1.15263,75890000
EURUSD,20251124,161700,1.15263,1.15264,1.15257,1.15258,16310000
EURUSD,20251124,161800,1.15256,1.15258,1.15253,1.15257,27090000
EURUSD,20251124,161900,1.15255,1.1526,1.15251,1.15253,33190000
EURUSD,20251124,162000,1.15253,1.15255,1.15243,1.15249,43650000
EURUSD,20251124,162100,1.15249,1.15249,1.15245,1.15245,17100000
EURUSD,20251124,162200,1.15247,1.15253,1.15244,1.15252,21600000
EURUSD,20251124,162300,1.15251,1.15256,1.15227,1.15233,86260000
EURUSD,20251124,162400,1.15233,1.15236,1.15227,1.15227,28690000
EURUSD,20251124,162500,1.15227,1.15238,1.15227,1.15238,18790000
EURUSD,20251124,162600,1.15234,1.15237,1.15219,1.15222,42510000
EURUSD,20251124,162700,1.15221,1.15225,1.15217,1.15219,29700000
EURUSD,20251124,162800,1.15219,1.15224,1.15219,1.15224,9000000
EURUSD,20251124,162900,1.15222,1.15223,1.15206,1.15207,41110000
EURUSD,20251124,163000,1.15207,1.15219,1.15197,1.15217,88490000
EURUSD,20251124,163100,1.15215,1.1522,1.15207,1.15217,79770000
EURUSD,20251124,163200,1.15215,1.15223,1.15209,1.15218,102980000
EURUSD,20251124,163300,1.15221,1.1524,1.15221,1.15239,50610000
EURUSD,20251124,163400,1.15241,1.15248,1.15232,1.15248,45080000
EURUSD,20251124,163500,1.15246,1.15264,1.15244,1.15252,84790000
EURUSD,20251124,163600,1.15252,1.15254,1.15242,1.15244,71320000
EURUSD,20251124,163700,1.15243,1.15245,1.15236,1.15238,62940000
EURUSD,20251124,163800,1.15238,1.15239,1.15224,1.15233,64010000
EURUSD,20251124,163900,1.15232,1.15234,1.15224,1.15224,60750000
EURUSD,20251124,164000,1.15225,1.1523,1.15214,1.15228,71380000
EURUSD,20251124,164100,1.15227,1.1524,1.15227,1.15238,48040000
EURUSD,20251124,164200,1.15239,1.15251,1.15236,1.15238,42080000
EURUSD,20251124,164300,1.15238,1.15243,1.15234,1.15242,28010000
EURUSD,20251124,164400,1.15242,1.15246,1.15238,1.15243,15300000
EURUSD,20251124,164500,1.15244,1.15245,1.15237,1.15237,21710000
EURUSD,20251124,164600,1.15237,1.15246,1.15231,1.15242,37140000
EURUSD,20251124,164700,1.15244,1.15244,1.15242,1.15242,5400000
EURUSD,20251124,164800,1.15241,1.15247,1.15238,1.15242,25880000
EURUSD,20251124,164900,1.1524,1.15249,1.15235,1.15245,44170000
EURUSD,20251124,165000,1.15246,1.15247,1.15239,1.15239,74460000
EURUSD,20251124,165100,1.15237,1.15237,1.15229,1.15233,45680000
EURUSD,20251124,165200,1.15236,1.1524,1.15235,1.15238,30690000
EURUSD,20251124,165300,1.15235,1.15235,1.15223,1.15223,31040000
EURUSD,20251124,165400,1.15225,1.15226,1.15218,1.15223,46690000
EURUSD,20251124,165500,1.15224,1.15224,1.15208,1.15208,41400000
EURUSD,20251124,165600,1.1521,1.1521,1.15196,1.15196,50330000
EURUSD,20251124,165700,1.15196,1.15206,1.1519,1.15204,76140000
EURUSD,20251124,165800,1.15203,1.15205,1.15194,1.15196,64530000
EURUSD,20251124,165900,1.15194,1.15194,1.15172,1.15177,148380000
EURUSD,20251124,170000,1.15177,1.15186,1.15177,1.15177,90830000
EURUSD,20251124,170100,1.15177,1.1518,1.15168,1.15168,50520000
EURUSD,20251124,170200,1.15169,1.15169,1.15154,1.15154,46140000
EURUSD,20251124,170300,1.15154,1.15155,1.15151,1.15152,20750000
EURUSD,20251124,170400,1.15156,1.1516,1.15144,1.15144,55100000
EURUSD,20251124,170500,1.15146,1.1515,1.15131,1.15133,88230000
EURUSD,20251124,170600,1.15134,1.15134,1.15114,1.15123,98320000
EURUSD,20251124,170700,1.15124,1.15155,1.15124,1.15143,143980000
EURUSD,20251124,170800,1.15143,1.15155,1.15132,1.15132,58840000
EURUSD,20251124,170900,1.15132,1.15144,1.15126,1.15143,64450000
EURUSD,20251124,171000,1.15142,1.15145,1.15134,1.15145,32280000
EURUSD,20251124,171100,1.15147,1.15151,1.15138,1.15143,63800000
EURUSD,20251124,171200,1.15144,1.15152,1.15142,1.15144,38520000
EURUSD,20251124,171300,1.15144,1.15157,1.15144,1.15151,78300000
EURUSD,20251124,171400,1.15152,1.15155,1.15143,1.15151,61340000
EURUSD,20251124,171500,1.15151,1.15172,1.15148,1.15162,190220000
EURUSD,20251124,171600,1.15162,1.15162,1.15142,1.15144,113360000
EURUSD,20251124,171700,1.15142,1.15144,1.15134,1.15143,91800000
EURUSD,20251124,171800,1.15144,1.15147,1.15142,1.15143,61090000
EURUSD,20251124,171900,1.15144,1.15145,1.15129,1.15133,73230000
EURUSD,20251124,172000,1.15134,1.15146,1.15131,1.15145,86670000
EURUSD,20251124,172100,1.15147,1.15155,1.15143,1.15154,61330000
EURUSD,20251124,172200,1.15154,1.15156,1.15148,1.15149,51620000
EURUSD,20251124,172300,1.15147,1.15154,1.15144,1.15144,28130000
EURUSD,20251124,172400,1.15148,1.15154,1.15148,1.15152,36430000
EURUSD,20251124,172500,1.15153,1.15157,1.15148,1.15154,50960000
EURUSD,20251124,172600,1.15153,1.15168,1.15153,1.15167,53170000
EURUSD,20251124,172700,1.15166,1.1517,1.15159,1.15165,58730000
EURUSD,20251124,172800,1.15164,1.15166,1.15155,1.15155,75790000
EURUSD,20251124,172900,1.15156,1.15156,1.15149,1.1515,20360000
EURUSD,20251124,173000,1.15151,1.15155,1.15148,1.15148,65400000
EURUSD,20251124,173100,1.15147,1.1515,1.15142,1.15142,49170000
EURUSD,20251124,173200,1.15143,1.15152,1.15138,1.15149,93970000
EURUSD,20251124,173300,1.1515,1.15163,1.15149,1.1516,77530000
EURUSD,20251124,173400,1.15159,1.15162,1.15153,1.15154,65250000
EURUSD,20251124,173500,1.15155,1.15156,1.15153,1.15155,18450000
EURUSD,20251124,173600,1.15158,1.15164,1.15148,1.15164,32360000
EURUSD,20251124,173700,1.15161,1.15163,1.15157,1.15157,33420000
EURUSD,20251124,173800,1.15156,1.1516,1.15155,1.15159,21920000
EURUSD,20251124,173900,1.15157,1.15161,1.15152,1.15152,24620000
EURUSD,20251124,174000,1.15143,1.15159,1.1514,1.15159,84040000
EURUSD,20251124,174100,1.15159,1.15185,1.15158,1.15181,51110000
EURUSD,20251124,174200,1.15185,1.15185,1.15176,1.15178,40860000
EURUSD,20251124,174300,1.15179,1.15183,1.15173,1.1518,47070000
EURUSD,20251124,174400,1.15183,1.15194,1.15181,1.15189,75100000
EURUSD,20251124,174500,1.15189,1.15196,1.15187,1.15194,57540000
EURUSD,20251124,174600,1.15193,1.15193,1.15186,1.15187,52510000
EURUSD,20251124,174700,1.15187,1.15188,1.15172,1.15172,72670000
EURUSD,20251124,174800,1.15175,1.15176,1.15165,1.15165,22480000
EURUSD,20251124,174900,1.15164,1.1519,1.15164,1.15189,116410000
EURUSD,20251124,175000,1.15192,1.15193,1.15183,1.15183,22390000
EURUSD,20251124,175100,1.15183,1.15184,1.15176,1.15178,24520000
EURUSD,20251124,175200,1.15178,1.15179,1.15174,1.15174,35100000
EURUSD,20251124,175300,1.15175,1.15185,1.15168,1.15179,73250000
EURUSD,20251124,175400,1.15179,1.15181,1.15177,1.15177,27000000
EURUSD,20251124,175500,1.15177,1.15185,1.15175,1.15185,14850000
