<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20251124,175600,1.15186,1.15194,1.15186,1.15187,43420000
EURUSD,20251124,175700,1.15188,1.15188,1.15179,1.15188,59760000
EURUSD,20251124,175800,1.15186,1.15186,1.15183,1.15184,18230000
EURUSD,20251124,175900,1.15184,1.15187,1.15178,1.15179,32480000
EURUSD,20251124,180000,1.15179,1.15183,1.15171,1.15171,58250000
EURUSD,20251124,180100,1.15174,1.1519,1.15173,1.1519,30250000
EURUSD,20251124,180200,1.15191,1.15206,1.1519,1.15198,67750000
EURUSD,20251124,180300,1.15199,1.15206,1.15196,1.15206,15660000
EURUSD,20251124,180400,1.15208,1.1521,1.15206,1.1521,12600000
EURUSD,20251124,180500,1.15209,1.15213,1.15203,1.15211,35990000
EURUSD,20251124,180600,1.15209,1.15211,1.15207,1.15209,18570000
EURUSD,20251124,180700,1.1521,1.15222,1.15204,1.15204,66930000
EURUSD,20251124,180800,1.15204,1.15204,1.15194,1.15196,45450000
EURUSD,20251124,180900,1.15197,1.15199,1.15195,1.15197,18450000
EURUSD,20251124,181000,1.152,1.15212,1.152,1.15208,54340000
EURUSD,20251124,181100,1.1521,1.15215,1.15209,1.15215,20700000
EURUSD,20251124,181200,1.15215,1.15215,1.15207,1.15207,23070000
EURUSD,20251124,181300,1.15207,1.15208,1.15203,1.15203,21050000
EURUSD,20251124,181400,1.15206,1.1521,1.15205,1.15208,19240000
EURUSD,20251124,181500,1.15207,1.15207,1.15204,1.15205,6750000
EURUSD,20251124,181600,1.15203,1.15203,1.15191,1.15192,49150000
EURUSD,20251124,181700,1.1519,1.15195,1.15189,1.15194,52420000
EURUSD,20251124,181800,1.15196,1.15201,1.1519,1.15194,80230000
EURUSD,20251124,181900,1.15194,1.15195,1.15192,1.15195,29140000
EURUSD,20251124,182000,1.15192,1.152,1.15191,1.15191,34200000
EURUSD,20251124,182100,1.15193,1.15194,1.15188,1.15188,16290000
EURUSD,20251124,182200,1.15188,1.15188,1.15183,1.15186,25880000
EURUSD,20251124,182300,1.15188,1.15202,1.15186,1.15202,71490000
EURUSD,20251124,182400,1.15203,1.15206,1.15202,1.15206,14580000
EURUSD,20251124,182500,1.15204,1.15207,1.15199,1.152,27660000
EURUSD,20251124,182600,1.15202,1.15207,1.15201,1.15207,37790000
EURUSD,20251124,182700,1.15207,1.15207,1.15202,1.15207,10240000
EURUSD,20251124,182800,1.15208,1.15208,1.152,1.15203,36680000
EURUSD,20251124,182900,1.15205,1.15209,1.15202,1.15209,26220000
EURUSD,20251124,183000,1.15209,1.15213,1.15205,1.15205,23640000
EURUSD,20251124,183100,1.15204,1.15209,1.15203,1.15209,23780000
EURUSD,20251124,183200,1.15212,1.15219,1.15212,1.15212,40920000
EURUSD,20251124,183300,1.15213,1.15222,1.15213,1.1522,22620000
EURUSD,20251124,183400,1.15221,1.1523,1.15221,1.15227,32220000
EURUSD,20251124,183500,1.15226,1.15229,1.15219,1.15228,49620000
EURUSD,20251124,183600,1.1523,1.15235,1.1523,1.15234,33730000
EURUSD,20251124,183700,1.15232,1.15234,1.15227,1.15231,28210000
EURUSD,20251124,183800,1.1523,1.15233,1.15226,1.15229,32740000
EURUSD,20251124,183900,1.1523,1.15233,1.15228,1.15232,60270000
EURUSD,20251124,184000,1.15233,1.15236,1.15226,1.15228,29030000
EURUSD,20251124,184100,1.15229,1.15232,1.15227,1.1523,15960000
EURUSD,20251124,184200,1.15231,1.15233,1.15226,1.15233,24730000
EURUSD,20251124,184300,1.15234,1.15237,1.15234,1.15234,12490000
EURUSD,20251124,184400,1.15236,1.15236,1.15232,1.15234,18790000
EURUSD,20251124,184500,1.15236,1.15236,1.15229,1.15233,59980000
EURUSD,20251124,184600,1.15233,1.15235,1.15233,1.15234,10340000
EURUSD,20251124,184700,1.15234,1.15234,1.15232,1.15233,9010000
EURUSD,20251124,184800,1.15231,1.15233,1.1523,1.15233,28140000
EURUSD,20251124,184900,1.15233,1.15236,1.15233,1.15234,12040000
EURUSD,20251124,185000,1.15235,1.15242,1.15235,1.15242,30830000
EURUSD,20251124,185100,1.15243,1.15245,1.15242,1.15243,11700000
EURUSD,20251124,185200,1.15244,1.15248,1.15243,1.15243,23400000
EURUSD,20251124,185300,1.15242,1.15245,1.15238,1.15243,32060000
EURUSD,20251124,185400,1.15242,1.15249,1.15242,1.15248,20930000
EURUSD,20251124,185500,1.15245,1.15257,1.15242,1.15256,63870000
EURUSD,20251124,185600,1.15256,1.15281,1.15256,1.15278,83090000
EURUSD,20251124,185700,1.15277,1.15277,1.15268,1.15273,62040000
EURUSD,20251124,185800,1.15272,1.15279,1.15268,1.15278,68940000
EURUSD,20251124,185900,1.15276,1.15279,1.15272,1.15276,37860000
EURUSD,20251124,190000,1.15277,1.15285,1.15265,1.15279,107370000
EURUSD,20251124,190100,1.1528,1.15284,1.15274,1.15281,132880000
EURUSD,20251124,190200,1.15283,1.1529,1.15283,1.15288,47630000
EURUSD,20251124,190300,1.15287,1.15287,1.15263,1.15266,107320000
EURUSD,20251124,190400,1.15266,1.15269,1.15265,1.15269,80820000
EURUSD,20251124,190500,1.15268,1.15272,1.15267,1.15267,63780000
EURUSD,20251124,190600,1.15269,1.15269,1.15267,1.15267,22500000
EURUSD,20251124,190700,1.15267,1.15267,1.15262,1.15263,27900000
EURUSD,20251124,190800,1.15257,1.15262,1.15251,1.15258,64800000
EURUSD,20251124,190900,1.15257,1.15258,1.15247,1.15247,62550000
EURUSD,20251124,191000,1.15248,1.15251,1.15244,1.15246,32290000
EURUSD,20251124,191100,1.15248,1.15248,1.15232,1.15234,58950000
EURUSD,20251124,191200,1.15233,1.15233,1.15231,1.15233,11590000
EURUSD,20251124,191300,1.15231,1.15235,1.15231,1.15234,20700000
EURUSD,20251124,191400,1.15234,1.15238,1.15234,1.15236,20250000
EURUSD,20251124,191500,1.15235,1.15237,1.15232,1.15237,15640000
EURUSD,20251124,191600,1.15238,1.15239,1.15237,1.15237,19570000
EURUSD,20251124,191700,1.15238,1.15239,1.15233,1.15233,35330000
EURUSD,20251124,191800,1.15235,1.15239,1.15234,1.15239,9900000
EURUSD,20251124,191900,1.1524,1.15242,1.15231,1.15232,29470000
EURUSD,20251124,192000,1.1523,1.15233,1.1523,1.1523,24720000
EURUSD,20251124,192100,1.15231,1.15242,1.15229,1.15242,59760000
EURUSD,20251124,192200,1.15242,1.15243,1.15237,1.15241,33530000
EURUSD,20251124,192300,1.15242,1.15248,1.15242,1.15243,37140000
EURUSD,20251124,192400,1.15245,1.15245,1.15242,1.15244,14290000
EURUSD,20251124,192500,1.15242,1.15249,1.15242,1.15244,23520000
EURUSD,20251124,192600,1.15246,1.15261,1.15244,1.15259,48340000
EURUSD,20251124,192700,1.15259,1.15261,1.15259,1.15261,19020000
EURUSD,20251124,192800,1.15262,1.15264,1.15258,1.15258,28930000
EURUSD,20251124,192900,1.15261,1.15261,1.15255,1.15257,17670000
EURUSD,20251124,193000,1.15258,1.15259,1.15254,1.15254,19690000
EURUSD,20251124,193100,1.15253,1.15257,1.15252,1.15257,35550000
EURUSD,20251124,193200,1.15258,1.15264,1.15258,1.15261,44100000
EURUSD,20251124,193300,1.15263,1.15266,1.15261,1.15264,27900000
EURUSD,20251124,193400,1.15264,1.15271,1.15261,1.15271,38140000
EURUSD,20251124,193500,1.15273,1.15273,1.15272,1.15272,6750000
EURUSD,20251124,193600,1.15274,1.15278,1.1527,1.15272,35080000
EURUSD,20251124,193700,1.15272,1.15274,1.15271,1.15271,10240000
EURUSD,20251124,193800,1.15271,1.15272,1.15267,1.15272,26210000
EURUSD,20251124,193900,1.15272,1.15279,1.15271,1.15276,55580000
EURUSD,20251124,194000,1.15277,1.15277,1.15271,1.15273,66150000
EURUSD,20251124,194100,1.15273,1.15273,1.15265,1.15265,25980000
EURUSD,20251124,194200,1.15264,1.15264,1.15255,1.15255,45370000
EURUSD,20251124,194300,1.15257,1.15261,1.15251,1.15255,83600000
EURUSD,20251124,194400,1.15257,1.15257,1.15249,1.15251,54970000
EURUSD,20251124,194500,1.1525,1.15253,1.15247,1.15253,44310000
EURUSD,20251124,194600,1.15255,1.15262,1.15253,1.15262,17550000
EURUSD,20251124,194700,1.15262,1.15265,1.15261,1.15261,34980000
EURUSD,20251124,194800,1.15263,1.15268,1.15256,1.15267,37670000
EURUSD,20251124,194900,1.15268,1.15268,1.15261,1.15262,29340000
EURUSD,20251124,195000,1.15262,1.15268,1.15261,1.15267,57980000
EURUSD,20251124,195100,1.15268,1.15269,1.15262,1.15266,72700000
EURUSD,20251124,195200,1.15266,1.15266,1.1526,1.15262,54700000
EURUSD,20251124,195300,1.1526,1.15262,1.1526,1.15261,18790000
EURUSD,20251124,195400,1.15261,1.15262,1.15233,1.15241,77900000
EURUSD,20251124,195500,1.15244,1.15246,1.1524,1.15241,73140000
EURUSD,20251124,195600,1.15241,1.15261,1.15236,1.15258,167530000
EURUSD,20251124,195700,1.15255,1.15268,1.15252,1.15267,113410000
EURUSD,20251124,195800,1.15267,1.15279,1.15267,1.15273,137430000
EURUSD,20251124,195900,1.15274,1.15279,1.15271,1.15274,119760000
EURUSD,20251124,200000,1.15276,1.15283,1.15258,1.15258,102170000
EURUSD,20251124,200100,1.15255,1.15261,1.1525,1.15256,77630000
EURUSD,20251124,200200,1.15253,1.15257,1.15247,1.15247,82620000
EURUSD,20251124,200300,1.15247,1.15261,1.15247,1.15248,97920000
EURUSD,20251124,200400,1.15249,1.15252,1.15238,1.15243,62480000
EURUSD,20251124,200500,1.15242,1.15249,1.1524,1.15246,55030000
EURUSD,20251124,200600,1.15245,1.15254,1.15245,1.15253,63280000
EURUSD,20251124,200700,1.15252,1.15254,1.15249,1.15249,59740000
EURUSD,20251124,200800,1.1525,1.15251,1.15246,1.15248,32290000
EURUSD,20251124,200900,1.15246,1.1525,1.15245,1.15246,40950000
EURUSD,20251124,201000,1.15245,1.15262,1.15245,1.15262,68070000
EURUSD,20251124,201100,1.15262,1.15263,1.15256,1.15257,43860000
EURUSD,20251124,201200,1.15256,1.1526,1.15251,1.15252,58490000
EURUSD,20251124,201300,1.15253,1.15253,1.15249,1.15252,41420000
EURUSD,20251124,201400,1.15252,1.15258,1.15252,1.15258,56020000
EURUSD,20251124,201500,1.15256,1.15256,1.15249,1.15253,102740000
EURUSD,20251124,201600,1.15253,1.15261,1.15253,1.15257,45570000
EURUSD,20251124,201700,1.15259,1.15262,1.15257,1.15258,62590000
EURUSD,20251124,201800,1.15258,1.15261,1.15255,1.15259,74190000
EURUSD,20251124,201900,1.15257,1.1527,1.15257,1.15269,55000000
EURUSD,20251124,202000,1.15272,1.15273,1.15271,1.15272,58480000
EURUSD,20251124,202100,1.15273,1.15273,1.15268,1.15268,64690000
EURUSD,20251124,202200,1.15269,1.15274,1.15268,1.15272,38820000
EURUSD,20251124,202300,1.1527,1.15272,1.15269,1.1527,45500000
EURUSD,20251124,202400,1.15272,1.15272,1.15264,1.15265,39170000
EURUSD,20251124,202500,1.15268,1.15268,1.15253,1.15253,40260000
EURUSD,20251124,202600,1.15253,1.15256,1.15247,1.15249,44000000
EURUSD,20251124,202700,1.15248,1.15251,1.15247,1.15248,29930000
EURUSD,20251124,202800,1.15245,1.15248,1.15242,1.15245,56710000
EURUSD,20251124,202900,1.15245,1.15245,1.1524,1.15241,44070000
EURUSD,20251124,203000,1.1524,1.1524,1.15231,1.15231,82280000
EURUSD,20251124,203100,1.15234,1.15235,1.1523,1.15232,66430000
EURUSD,20251124,203200,1.15233,1.15238,1.1523,1.15237,75280000
EURUSD,20251124,203300,1.15239,1.15243,1.15237,1.15241,54450000
EURUSD,20251124,203400,1.15242,1.15243,1.15241,1.15242,44550000
EURUSD,20251124,203500,1.15241,1.15242,1.15235,1.15236,71920000
EURUSD,20251124,203600,1.15238,1.15242,1.15235,1.15241,57300000
EURUSD,20251124,203700,1.15235,1.15236,1.15217,1.15227,101560000
EURUSD,20251124,203800,1.15228,1.15231,1.15221,1.15231,74410000
EURUSD,20251124,203900,1.15231,1.15233,1.1523,1.15233,30150000
EURUSD,20251124,204000,1.15235,1.15238,1.15233,1.15234,116610000
EURUSD,20251124,204100,1.15233,1.15234,1.15228,1.15233,54830000
EURUSD,20251124,204200,1.15231,1.15233,1.15228,1.15228,23630000
EURUSD,20251124,204300,1.15228,1.15231,1.15226,1.15229,54450000
EURUSD,20251124,204400,1.15227,1.15231,1.15226,1.15228,30600000
EURUSD,20251124,204500,1.1523,1.15231,1.15224,1.15224,18460000
EURUSD,20251124,204600,1.15226,1.15235,1.15223,1.1523,37130000
EURUSD,20251124,204700,1.1523,1.15232,1.15229,1.15232,13280000
EURUSD,20251124,204800,1.15232,1.15232,1.15229,1.15231,18950000
EURUSD,20251124,204900,1.15232,1.15233,1.15229,1.15232,28470000
EURUSD,20251124,205000,1.15233,1.15243,1.15233,1.15242,51780000
EURUSD,20251124,205100,1.15243,1.15243,1.15235,1.15238,45020000
EURUSD,20251124,205200,1.15239,1.1524,1.15236,1.1524,15300000
EURUSD,20251124,205300,1.1524,1.15245,1.1524,1.15243,15120000
EURUSD,20251124,205400,1.15246,1.15251,1.15245,1.1525,18000000
EURUSD,20251124,205500,1.15251,1.15252,1.15237,1.15237,34430000
EURUSD,20251124,205600,1.15237,1.15238,1.15232,1.15237,32630000
EURUSD,20251124,205700,1.15237,1.15239,1.1522,1.15223,87730000
EURUSD,20251124,205800,1.15223,1.15226,1.1522,1.15224,65120000
EURUSD,20251124,205900,1.15226,1.15228,1.15221,1.15222,95940000
EURUSD,20251124,210000,1.15223,1.15229,1.15221,1.15229,50310000
EURUSD,20251124,210100,1.15229,1.15233,1.15224,1.15224,57870000
EURUSD,20251124,210200,1.15225,1.15225,1.1522,1.15221,40500000
EURUSD,20251124,210300,1.15221,1.15223,1.1522,1.15221,29700000
EURUSD,20251124,210400,1.15219,1.15221,1.15214,1.15215,34640000
EURUSD,20251124,210500,1.15215,1.15217,1.15211,1.15211,107450000
EURUSD,20251124,210600,1.15211,1.15211,1.15201,1.15202,61490000
EURUSD,20251124,210700,1.15203,1.15208,1.15203,1.15207,16120000
EURUSD,20251124,210800,1.15208,1.1521,1.15208,1.15209,10890000
EURUSD,20251124,210900,1.15212,1.15217,1.15211,1.15217,28740000
EURUSD,20251124,211000,1.15218,1.15224,1.15218,1.15222,14890000
EURUSD,20251124,211100,1.15222,1.15222,1.15216,1.15219,25040000
EURUSD,20251124,211200,1.1522,1.1522,1.15216,1.15216,10980000
EURUSD,20251124,211300,1.15217,1.15217,1.15217,1.15217,900000
EURUSD,20251124,211400,1.15218,1.15218,1.15216,1.15216,3600000
EURUSD,20251124,211500,1.15216,1.15216,1.15215,1.15216,4260000
EURUSD,20251124,211600,1.15215,1.15218,1.15215,1.15217,13980000
EURUSD,20251124,211700,1.15216,1.15218,1.15212,1.15212,17550000
EURUSD,20251124,211800,1.15215,1.15215,1.15207,1.15209,13590000
EURUSD,20251124,211900,1.15209,1.15213,1.15209,1.15213,8190000
EURUSD,20251124,212000,1.1521,1.1521,1.1521,1.1521,4950000
EURUSD,20251124,212100,1.15212,1.15212,1.15211,1.15212,3600000
EURUSD,20251124,212200,1.15212,1.15213,1.15211,1.15211,7570000
EURUSD,20251124,212300,1.15213,1.15213,1.15206,1.15206,15670000
EURUSD,20251124,212400,1.15207,1.1521,1.15206,1.15207,12440000
EURUSD,20251124,212600,1.15207,1.1521,1.15206,1.15208,31180000
EURUSD,20251124,212700,1.15209,1.15209,1.15207,1.15207,9990000
EURUSD,20251124,212800,1.15208,1.15209,1.15207,1.15208,10800000
EURUSD,20251124,212900,1.15207,1.15208,1.152,1.15201,29620000
EURUSD,20251124,213000,1.15202,1.15202,1.15202,1.15202,1800000
EURUSD,20251124,213100,1.152,1.152,1.15196,1.15196,13340000
EURUSD,20251124,213200,1.15196,1.15196,1.15191,1.15191,23000000
EURUSD,20251124,213300,1.15192,1.15194,1.15192,1.15193,15880000
EURUSD,20251124,213400,1.15191,1.15196,1.15191,1.15196,17600000
EURUSD,20251124,213500,1.15195,1.15196,1.15195,1.15196,4340000
EURUSD,20251124,213600,1.15196,1.15206,1.15196,1.15206,8920000
EURUSD,20251124,213700,1.15208,1.15208,1.15208,1.15208,900000
EURUSD,20251124,213800,1.15209,1.15209,1.15208,1.15208,2700000
EURUSD,20251124,213900,1.15208,1.15208,1.15207,1.15207,3600000
EURUSD,20251124,214000,1.15207,1.15207,1.15207,1.15207,2700000
EURUSD,20251124,214100,1.15208,1.15211,1.15207,1.1521,9070000
EURUSD,20251124,214200,1.15211,1.15212,1.15211,1.15212,3600000
EURUSD,20251124,214300,1.15211,1.15212,1.15211,1.15211,11700000
EURUSD,20251124,214400,1.1521,1.15215,1.1521,1.1521,10710000
EURUSD,20251124,214500,1.1521,1.15213,1.15202,1.15213,25410000
EURUSD,20251124,214600,1.15212,1.15213,1.15212,1.15212,7570000
EURUSD,20251124,214700,1.15213,1.15216,1.15213,1.15215,16420000
EURUSD,20251124,214800,1.15213,1.15216,1.15213,1.15215,11700000
EURUSD,20251124,214900,1.15216,1.15223,1.15214,1.15223,15800000
EURUSD,20251124,215000,1.15219,1.15219,1.15206,1.15211,34860000
EURUSD,20251124,215100,1.15211,1.15211,1.15206,1.15208,16940000
EURUSD,20251124,215200,1.15208,1.15212,1.15207,1.15211,19480000
EURUSD,20251124,215300,1.15213,1.15213,1.15212,1.15212,2700000
EURUSD,20251124,215500,1.1521,1.15213,1.1521,1.15213,7490000
EURUSD,20251124,215600,1.15215,1.15215,1.15212,1.15214,4560000
EURUSD,20251124,215700,1.15214,1.15217,1.1521,1.15216,89720000
EURUSD,20251124,215800,1.15214,1.15218,1.15202,1.15211,283850000
EURUSD,20251124,215900,1.15211,1.15212,1.15196,1.15205,369280000
EURUSD,20251124,220000,1.15203,1.15203,1.15198,1.15198,3150000
EURUSD,20251124,220100,1.15198,1.15198,1.1519,1.1519,20530000
EURUSD,20251124,220300,1.15192,1.15192,1.1519,1.1519,8340000
EURUSD,20251124,220400,1.1519,1.1519,1.1519,1.1519,10120000
EURUSD,20251124,220500,1.15193,1.15219,1.1519,1.15218,21530000
EURUSD,20251124,220600,1.15202,1.15215,1.15202,1.15215,8890000
EURUSD,20251124,220700,1.15206,1.15215,1.15206,1.15207,6350000
EURUSD,20251124,220800,1.15207,1.15212,1.15207,1.15211,10160000
EURUSD,20251124,220900,1.15209,1.15211,1.15209,1.15211,2540000
EURUSD,20251124,221000,1.1521,1.15232,1.15209,1.15231,11060000
EURUSD,20251124,221100,1.15231,1.15233,1.1523,1.15232,10110000
EURUSD,20251124,221200,1.15231,1.15232,1.15217,1.15224,28350000
EURUSD,20251124,221300,1.15224,1.15239,1.15223,1.15235,12340000
EURUSD,20251124,221400,1.15234,1.15234,1.15234,1.15234,220000
EURUSD,20251124,221500,1.15234,1.15234,1.15225,1.15227,9220000
EURUSD,20251124,221600,1.15234,1.15234,1.15234,1.15234,220000
EURUSD,20251124,221700,1.15233,1.15233,1.15225,1.15225,1120000
EURUSD,20251124,221800,1.15227,1.15234,1.15227,1.15234,2240000
EURUSD,20251124,221900,1.15233,1.15233,1.15226,1.15226,1120000
EURUSD,20251124,222000,1.15221,1.15234,1.15221,1.15234,1960000
EURUSD,20251124,222100,1.15234,1.15234,1.15226,1.15233,2440000
EURUSD,20251124,222200,1.15233,1.15234,1.15233,1.15234,480000
EURUSD,20251124,222300,1.15234,1.15234,1.15233,1.15233,1060000
EURUSD,20251124,222400,1.15223,1.15223,1.15211,1.15223,14400000
EURUSD,20251124,222500,1.15212,1.15231,1.15212,1.15228,4500000
EURUSD,20251124,222600,1.15229,1.1523,1.15229,1.1523,1800000
EURUSD,20251124,222700,1.15227,1.15227,1.15226,1.15227,2700000
EURUSD,20251124,222800,1.1523,1.1523,1.15222,1.15222,4500000
EURUSD,20251124,222900,1.15215,1.15215,1.15212,1.15212,5400000
EURUSD,20251124,223000,1.15214,1.15233,1.15214,1.15233,9320000
EURUSD,20251124,223100,1.15234,1.15234,1.15233,1.15233,320000
EURUSD,20251124,223200,1.15227,1.15228,1.15224,1.15224,18000000
EURUSD,20251124,223300,1.15226,1.15226,1.15222,1.15222,19800000
EURUSD,20251124,223400,1.15224,1.15224,1.15224,1.15224,4500000
EURUSD,20251124,223500,1.15222,1.15224,1.15222,1.15222,22500000
EURUSD,20251124,223600,1.15224,1.15227,1.15223,1.15226,17100000
EURUSD,20251124,223700,1.15228,1.15229,1.15226,1.15229,10800000
EURUSD,20251124,223800,1.15229,1.15229,1.15222,1.15225,24750000
EURUSD,20251124,223900,1.15224,1.15228,1.15222,1.15226,17100000
EURUSD,20251124,224000,1.15225,1.15226,1.15225,1.15226,9900000
EURUSD,20251124,224100,1.15225,1.15226,1.15225,1.15226,15300000
EURUSD,20251124,224200,1.15225,1.15225,1.15225,1.15225,900000
EURUSD,20251124,224300,1.15224,1.15227,1.15211,1.15226,31050000
EURUSD,20251124,224400,1.15227,1.15228,1.15226,1.15228,5400000
EURUSD,20251124,224500,1.15228,1.15235,1.15228,1.15231,5850000
EURUSD,20251124,224600,1.15231,1.15232,1.15231,1.15232,4500000
EURUSD,20251124,224700,1.15232,1.15242,1.15231,1.15239,26100000
EURUSD,20251124,224800,1.1524,1.15244,1.15231,1.15233,27000000
EURUSD,20251124,224900,1.15235,1.15243,1.15231,1.15242,70930000
EURUSD,20251124,225000,1.15235,1.15248,1.15233,1.15234,47740000
EURUSD,20251124,225100,1.15244,1.15246,1.15233,1.15241,20700000
EURUSD,20251124,225200,1.15247,1.1525,1.15231,1.15243,44310000
EURUSD,20251124,225300,1.15248,1.15251,1.15242,1.15243,29250000
EURUSD,20251124,225400,1.15246,1.15254,1.1524,1.15244,51750000
EURUSD,20251124,225500,1.15253,1.15256,1.15241,1.15253,59850000
EURUSD,20251124,225600,1.15251,1.15254,1.15249,1.15251,32400000
EURUSD,20251124,225700,1.15251,1.15252,1.15245,1.15245,30150000
EURUSD,20251124,225800,1.15243,1.15256,1.15243,1.15251,31500000
EURUSD,20251124,225900,1.15255,1.15255,1.15244,1.15244,18990000
EURUSD,20251124,230000,1.15245,1.15245,1.15229,1.15232,79460000
EURUSD,20251124,230100,1.15233,1.15236,1.15228,1.15234,57600000
EURUSD,20251124,230200,1.15233,1.15233,1.15228,1.15229,36900000
EURUSD,20251124,230300,1.15229,1.15229,1.15217,1.15217,44550000
EURUSD,20251124,230400,1.15219,1.15225,1.15216,1.15223,50980000
EURUSD,20251124,230500,1.15223,1.15225,1.15216,1.15216,27900000
EURUSD,20251124,230600,1.15216,1.1522,1.1521,1.15213,47110000
EURUSD,20251124,230700,1.15212,1.15216,1.1521,1.15214,35100000
EURUSD,20251124,230800,1.15211,1.15217,1.15211,1.15216,22950000
EURUSD,20251124,230900,1.15219,1.1523,1.15214,1.15226,41850000
EURUSD,20251124,231000,1.15226,1.15228,1.15222,1.15228,38730000
EURUSD,20251124,231100,1.15228,1.15228,1.15221,1.15225,19250000
EURUSD,20251124,231200,1.15224,1.15224,1.15216,1.15219,10360000
EURUSD,20251124,231300,1.15215,1.15217,1.15211,1.15217,7090000
EURUSD,20251124,231400,1.15216,1.15217,1.15215,1.15217,5970000
EURUSD,20251124,231500,1.15221,1.15222,1.15217,1.15218,26120000
EURUSD,20251124,231600,1.15217,1.1522,1.15217,1.1522,5290000
EURUSD,20251124,231700,1.15222,1.1523,1.15222,1.15229,8100000
EURUSD,20251124,231800,1.15231,1.15233,1.15226,1.15233,9680000
EURUSD,20251124,231900,1.15232,1.15232,1.1523,1.1523,21860000
EURUSD,20251124,232000,1.15231,1.15231,1.15225,1.15225,21400000
EURUSD,20251124,232100,1.15225,1.15225,1.15221,1.15221,8450000
EURUSD,20251124,232200,1.15219,1.15219,1.15219,1.15219,900000
EURUSD,20251124,232300,1.15221,1.15221,1.1522,1.1522,1800000
EURUSD,20251124,232400,1.15223,1.15223,1.15221,1.15221,3490000
EURUSD,20251124,232500,1.15221,1.15221,1.15221,1.15221,900000
EURUSD,20251124,232600,1.15222,1.15222,1.15222,1.15222,900000
EURUSD,20251124,232700,1.1522,1.15227,1.1522,1.15225,4390000
EURUSD,20251124,232800,1.15227,1.15227,1.15226,1.15226,1800000
EURUSD,20251124,232900,1.15227,1.1523,1.15226,1.15227,8100000
EURUSD,20251124,233000,1.15227,1.15227,1.15225,1.15226,5400000
EURUSD,20251124,233100,1.15225,1.15225,1.15222,1.15222,4500000
EURUSD,20251124,233200,1.15221,1.15221,1.15218,1.15221,7650000
EURUSD,20251124,233300,1.15223,1.15223,1.15223,1.15223,900000
EURUSD,20251124,233400,1.15225,1.15225,1.15223,1.15223,4390000
EURUSD,20251124,233500,1.15224,1.15224,1.15224,1.15224,900000
EURUSD,20251124,233600,1.15222,1.15222,1.15218,1.15218,5970000
EURUSD,20251124,233700,1.15218,1.15218,1.15212,1.15213,7770000
EURUSD,20251124,233800,1.1521,1.1521,1.1521,1.1521,900000
EURUSD,20251124,233900,1.15209,1.15209,1.15201,1.15201,10360000
EURUSD,20251124,234000,1.15203,1.15203,1.15203,1.15203,900000
EURUSD,20251124,234100,1.15206,1.15206,1.15206,1.15206,900000
EURUSD,20251124,234200,1.15206,1.1521,1.15206,1.1521,9900000
EURUSD,20251124,234300,1.15208,1.15208,1.15206,1.15206,4390000
EURUSD,20251124,234400,1.15206,1.15206,1.15204,1.15205,2700000
EURUSD,20251124,234500,1.15206,1.15208,1.15206,1.15206,9090000
EURUSD,20251124,234600,1.15205,1.15211,1.15205,1.15208,14420000
EURUSD,20251124,234700,1.15208,1.15212,1.15205,1.15205,34150000
EURUSD,20251124,234800,1.15206,1.15206,1.15204,1.15204,5750000
EURUSD,20251124,234900,1.15204,1.15211,1.15204,1.15211,17910000
EURUSD,20251124,235000,1.1521,1.15211,1.15209,1.15211,12140000
EURUSD,20251124,235100,1.1521,1.1521,1.15209,1.15209,20000000
EURUSD,20251124,235200,1.15209,1.1521,1.15208,1.15208,14840000
EURUSD,20251124,235300,1.15209,1.1521,1.15204,1.15208,32780000
EURUSD,20251124,235400,1.15208,1.15209,1.15207,1.15208,17410000
EURUSD,20251124,235500,1.15209,1.1521,1.15209,1.1521,4170000
EURUSD,20251124,235600,1.15206,1.15206,1.15202,1.15202,27140000
EURUSD,20251124,235700,1.15203,1.15205,1.15193,1.15193,21410000
EURUSD,20251124,235800,1.15192,1.15192,1.15184,1.15191,21070000
EURUSD,20251124,235900,1.15194,1.15201,1.15194,1.152,21240000